date,state,cases,deaths
2020-03-28,Pernambuco,68,5
2020-03-28,Piauí,11,1
2020-03-28,Rio Grande do Norte,45,0
2020-03-28,Sergipe,16,0
2020-03-28,Acre,25,0
2020-03-28,Amapá,4,0
2020-03-28,Amazonas,111,1
2020-03-28,Pará,17,0
2020-03-28,Rondônia,6,0
2020-03-28,Roraima,12,0
2020-03-28,Tocantins,9,0
2020-03-28,Espírito Santo,53,0
2020-03-28,Minas Gerais,205,0
2020-03-28,Rio de Janeiro,558,13
2020-03-28,São Paulo,1406,84
2020-03-28,Paraná,133,2
2020-03-28,Rio Grande do Sul,197,2
2020-03-28,Santa Catarina,184,1
2020-03-29,Distrito Federal,289,1
2020-03-29,Goiás,58,1
2020-03-29,Mato Grosso,16,0
2020-03-29,Mato Grosso do Sul,36,0
2020-03-29,Alagoas,17,0
2020-03-29,Bahia,154,1
2020-03-29,Ceará,348,5
2020-03-29,Maranhão,16,0
2020-03-29,Paraíba,14,0
2020-03-29,Pernambuco,73,5
2020-03-29,Piauí,14,1
2020-03-29,Rio Grande do Norte,68,1
2020-03-29,Sergipe,16,0
2020-03-29,Acre,34,0
2020-03-29,Amapá,4,0
2020-03-29,Amazonas,140,1
2020-03-29,Pará,18,0
2020-03-29,Rondônia,6,0
2020-03-29,Roraima,16,0
2020-03-29,Tocantins,9,0
2020-03-29,Espírito Santo,60,0
2020-03-29,Minas Gerais,231,0
2020-03-29,Rio de Janeiro,600,17
2020-03-29,São Paulo,1451,98
2020-03-29,Paraná,148,2
2020-03-29,Rio Grande do Sul,226,2
2020-03-29,Santa Catarina,194,1
2020-03-30,Distrito Federal,312,1
2020-03-30,Goiás,61,1
2020-03-30,Mato Grosso,18,0
2020-03-30,Mato Grosso do Sul,44,0
2020-03-30,Alagoas,17,0
2020-03-30,Bahia,176,1
2020-03-30,Ceará,372,5
2020-03-30,Maranhão,23,1
2020-03-30,Paraíba,15,0
2020-03-30,Pernambuco,78,6
2020-03-30,Piauí,16,3
2020-03-30,Rio Grande do Norte,77,1
2020-03-30,Sergipe,16,0
2020-03-30,Acre,42,0
2020-03-30,Amapá,8,0
2020-03-30,Amazonas,151,1
2020-03-30,Pará,21,0
2020-03-30,Rondônia,6,0
2020-03-30,Roraima,16,0
2020-03-30,Tocantins,10,0
2020-03-30,Espírito Santo,72,0
2020-03-30,Minas Gerais,261,1
2020-03-30,Rio de Janeiro,657,18
2020-03-30,São Paulo,1517,113
2020-03-30,Paraná,155,3
2020-03-30,Rio Grande do Sul,241,3
2020-03-30,Santa Catarina,197,1
2020-03-31,Distrito Federal,332,3
2020-03-31,Goiás,65,1
2020-03-31,Mato Grosso,25,0
2020-03-31,Mato Grosso do Sul,48,1
2020-03-31,Alagoas,18,1
2020-03-31,Bahia,213,2
2020-03-31,Ceará,390,7
2020-03-31,Maranhão,31,1
2020-03-31,Paraíba,17,0
2020-03-31,Pernambuco,87,6
2020-03-31,Piauí,18,4
2020-03-31,Rio Grande do Norte,82,1
2020-03-31,Sergipe,19,0
2020-03-31,Acre,42,0
2020-03-31,Amapá,10,0
2020-03-31,Amazonas,175,3
2020-03-31,Pará,32,0
2020-03-31,Rondônia,8,1
2020-03-31,Roraima,16,0
2020-03-31,Tocantins,11,0
2020-03-31,Espírito Santo,84,0
2020-03-31,Minas Gerais,275,2
2020-03-31,Rio de Janeiro,708,23
2020-03-31,São Paulo,2339,136
2020-03-31,Paraná,179,3
2020-03-31,Rio Grande do Sul,274,4
2020-03-31,Santa Catarina,219,2
2020-04-01,Distrito Federal,355,3
2020-04-01,Goiás,71,1
2020-04-01,Mato Grosso,27,0
2020-04-01,Mato Grosso do Sul,51,1
2020-04-01,Alagoas,18,1
2020-04-01,Bahia,246,2
2020-04-01,Ceará,444,8
2020-04-01,Maranhão,54,1
2020-04-01,Paraíba,20,1
2020-04-01,Pernambuco,95,8
2020-04-01,Piauí,18,4
2020-04-01,Rio Grande do Norte,92,2
2020-04-01,Sergipe,20,0
2020-04-01,Acre,43,0
2020-04-01,Amapá,11,0
2020-04-01,Amazonas,200,3
2020-04-01,Pará,40,0
2020-04-01,Rondônia,9,1
2020-04-01,Roraima,22,0
2020-04-01,Tocantins,12,0
2020-04-01,Espírito Santo,96,0
2020-04-01,Minas Gerais,314,3
2020-04-01,Rio de Janeiro,832,28
2020-04-01,São Paulo,2981,164
2020-04-01,Paraná,224,3
2020-04-01,Rio Grande do Sul,306,4
2020-04-01,Santa Catarina,235,2
2020-04-02,Distrito Federal,370,4
2020-04-02,Goiás,73,1
2020-04-02,Mato Grosso,36,0
2020-04-02,Mato Grosso do Sul,53,1
2020-04-02,Alagoas,18,1
2020-04-02,Bahia,267,3
2020-04-02,Ceará,550,20
2020-04-02,Maranhão,71,1
2020-04-02,Paraíba,21,1
2020-04-02,Pernambuco,106,9
2020-04-02,Piauí,19,4
2020-04-02,Rio Grande do Norte,105,2
2020-04-02,Sergipe,23,2
2020-04-02,Acre,43,0
2020-04-02,Amapá,11,0
2020-04-02,Amazonas,229,3
2020-04-02,Pará,46,1
2020-04-02,Rondônia,10,1
2020-04-02,Roraima,26,0
2020-04-02,Tocantins,12,0
2020-04-02,Espírito Santo,120,1
2020-04-02,Minas Gerais,370,4
2020-04-02,Rio de Janeiro,992,41
2020-04-02,São Paulo,3506,188
2020-04-02,Paraná,252,4
2020-04-02,Rio Grande do Sul,334,5
2020-04-02,Santa Catarina,247,2
2020-04-03,Distrito Federal,402,5
2020-04-03,Goiás,88,2
2020-04-03,Mato Grosso,44,1
2020-04-03,Mato Grosso do Sul,60,1
2020-04-03,Alagoas,22,2
2020-04-03,Bahia,282,5
2020-04-03,Ceará,627,22
2020-04-03,Maranhão,81,1
2020-04-03,Paraíba,29,1
2020-04-03,Pernambuco,136,10
2020-04-03,Piauí,21,4
2020-04-03,Rio Grande do Norte,176,4
2020-04-03,Sergipe,25,2
2020-04-03,Acre,46,0
2020-04-03,Amapá,19,0
2020-04-03,Amazonas,260,7
2020-04-03,Pará,50,1
2020-04-03,Rondônia,10,1
2020-04-03,Roraima,30,0
2020-04-03,Tocantins,12,0
2020-04-03,Espírito Santo,139,4
2020-04-03,Minas Gerais,397,6
2020-04-03,Rio de Janeiro,1074,47
2020-04-03,São Paulo,4048,219
2020-04-03,Paraná,301,4
2020-04-03,Rio Grande do Sul,396,5
2020-04-03,Santa Catarina,281,5
2020-04-04,Distrito Federal,454,7
2020-04-04,Goiás,103,2
2020-04-04,Mato Grosso,56,1
2020-04-04,Mato Grosso do Sul,62,1
2020-04-04,Alagoas,23,2
2020-04-04,Bahia,332,7
2020-04-04,Ceará,730,22
2020-04-04,Maranhão,88,1
2020-04-04,Paraíba,32,2
2020-04-04,Pernambuco,176,14
2020-04-04,Piauí,22,4
2020-04-04,Rio Grande do Norte,212,5
2020-04-04,Sergipe,27,2
2020-04-04,Acre,46,0
2020-04-04,Amapá,28,1
2020-04-04,Amazonas,311,12
2020-04-04,Pará,80,1
2020-04-04,Rondônia,11,1
2020-04-04,Roraima,37,1
2020-04-04,Tocantins,14,0
2020-04-04,Espírito Santo,153,5
2020-04-04,Minas Gerais,430,6
2020-04-04,Rio de Janeiro,1246,58
2020-04-04,São Paulo,4466,260
2020-04-04,Paraná,395,6
2020-04-04,Rio Grande do Sul,410,6
2020-04-04,Santa Catarina,334,5
2020-04-05,Distrito Federal,468,7
2020-04-05,Goiás,115,3
2020-04-05,Mato Grosso,60,1
2020-04-05,Mato Grosso do Sul,65,1
2020-04-05,Alagoas,28,2
2020-04-05,Bahia,401,9
2020-04-05,Ceará,823,26
2020-04-05,Maranhão,96,2
2020-04-05,Paraíba,34,4
2020-04-05,Pernambuco,201,21
2020-04-05,Piauí,23,4
2020-04-05,Rio Grande do Norte,242,7
2020-04-05,Sergipe,32,3
2020-04-05,Acre,48,0
2020-04-05,Amapá,29,2
2020-04-05,Amazonas,417,14
2020-04-05,Pará,86,1
2020-04-05,Rondônia,12,1
2020-04-05,Roraima,42,1
2020-04-05,Tocantins,17,0
2020-04-05,Espírito Santo,166,6
2020-04-05,Minas Gerais,498,6
2020-04-05,Rio de Janeiro,1394,64
2020-04-05,São Paulo,4620,275
2020-04-05,Paraná,438,9
2020-04-05,Rio Grande do Sul,418,7
2020-04-05,Santa Catarina,357,10
2020-04-06,Distrito Federal,473,10
2020-04-06,Goiás,119,5
2020-04-06,Mato Grosso,76,1
2020-04-06,Mato Grosso do Sul,66,1
2020-04-06,Alagoas,31,2
2020-04-06,Bahia,431,10
2020-04-06,Ceará,1013,29
2020-04-06,Maranhão,133,2
2020-04-06,Paraíba,35,4
2020-04-06,Pernambuco,223,30
2020-04-06,Piauí,23,4
2020-04-06,Rio Grande do Norte,246,7
2020-04-06,Sergipe,32,4
2020-04-06,Acre,50,0
2020-04-06,Amapá,34,2
2020-04-06,Amazonas,532,19
2020-04-06,Pará,102,3
2020-04-06,Rondônia,14,1
2020-04-06,Roraima,42,1
2020-04-06,Tocantins,17,0
2020-04-06,Espírito Santo,194,6
2020-04-06,Minas Gerais,525,9
2020-04-06,Rio de Janeiro,1461,71
2020-04-06,São Paulo,4866,304
2020-04-06,Paraná,458,11
2020-04-06,Rio Grande do Sul,481,7
2020-04-06,Santa Catarina,379,10
